sample,100000,length,12898                                                                        
Time(ns),Vol(V)
01720000.000000,0.004417
01730000.000000,-0.006417
01740000.000000,-0.006417
01750000.000000,-0.006417
01760000.000000,-0.006417
01770000.000000,-0.006417
01780000.000000,-0.006417
01790000.000000,-0.006417
01800000.000000,-0.006417
01810000.000000,-0.006417
01820000.000000,-0.006417
01830000.000000,-0.006417
01840000.000000,-0.006417
01850000.000000,-0.006417
01860000.000000,-0.006417
01870000.000000,-0.006417
01880000.000000,-0.006417
01890000.000000,-0.006417
01900000.000000,-0.006417
01910000.000000,-0.006417
01920000.000000,-0.006417
01930000.000000,-0.006417
01940000.000000,-0.006417
01950000.000000,-0.006417
01960000.000000,-0.006417
01970000.000000,-0.006417
01980000.000000,-0.006417
01990000.000000,-0.006417
02000000.000000,0.004417
02010000.000000,-0.006417
02020000.000000,-0.006417
02030000.000000,-0.006417
02040000.000000,-0.006417
02050000.000000,-0.006417
02060000.000000,0.004417
02070000.000000,-0.006417
02080000.000000,-0.006417
02090000.000000,-0.006417
02100000.000000,-0.006417
02110000.000000,-0.006417
02120000.000000,-0.006417
02130000.000000,-0.006417
02140000.000000,-0.006417
02150000.000000,-0.006417
02160000.000000,-0.006417
02170000.000000,-0.006417
02180000.000000,-0.006417
02190000.000000,-0.006417
02200000.000000,-0.006417
02210000.000000,-0.006417
02220000.000000,-0.006417
02230000.000000,-0.006417
02240000.000000,-0.006417
02250000.000000,-0.006417
02260000.000000,-0.006417
02270000.000000,-0.006417
02280000.000000,-0.006417
02290000.000000,-0.006417
02300000.000000,-0.006417
02310000.000000,-0.006417
02320000.000000,-0.006417
02330000.000000,-0.006417
02340000.000000,-0.006417
02350000.000000,-0.006417
02360000.000000,-0.006417
02370000.000000,-0.006417
02380000.000000,-0.006417
02390000.000000,-0.006417
02400000.000000,-0.006417
02410000.000000,-0.006417
02420000.000000,-0.006417
02430000.000000,-0.006417
02440000.000000,-0.006417
02450000.000000,-0.006417
02460000.000000,-0.006417
02470000.000000,-0.006417
02480000.000000,-0.006417
02490000.000000,-0.006417
02500000.000000,-0.006417
02510000.000000,-0.006417
02520000.000000,-0.006417
02530000.000000,-0.006417
02540000.000000,-0.006417
02550000.000000,-0.006417
02560000.000000,-0.006417
02570000.000000,-0.006417
02580000.000000,-0.006417
02590000.000000,-0.006417
02600000.000000,-0.006417
02610000.000000,-0.006417
02620000.000000,-0.006417
02630000.000000,-0.006417
02640000.000000,-0.006417
02650000.000000,-0.006417
02660000.000000,-0.006417
02670000.000000,-0.006417
02680000.000000,-0.006417
02690000.000000,-0.006417
02700000.000000,-0.006417
02710000.000000,-0.006417
02720000.000000,-0.006417
02730000.000000,-0.006417
02740000.000000,-0.006417
02750000.000000,-0.006417
02760000.000000,0.004417
02770000.000000,-0.006417
02780000.000000,-0.006417
02790000.000000,-0.006417
02800000.000000,-0.006417
02810000.000000,-0.006417
02820000.000000,-0.006417
02830000.000000,-0.006417
02840000.000000,-0.006417
02850000.000000,-0.006417
02860000.000000,-0.006417
02870000.000000,-0.006417
02880000.000000,-0.006417
02890000.000000,-0.006417
02900000.000000,-0.006417
02910000.000000,-0.006417
02920000.000000,-0.006417
02930000.000000,-0.006417
02940000.000000,-0.006417
02950000.000000,-0.006417
02960000.000000,-0.006417
02970000.000000,-0.006417
02980000.000000,-0.006417
02990000.000000,-0.006417
03000000.000000,-0.006417
03010000.000000,-0.006417
03020000.000000,-0.006417
03030000.000000,-0.006417
03040000.000000,-0.006417
03050000.000000,-0.006417
03060000.000000,-0.006417
03070000.000000,-0.006417
03080000.000000,-0.006417
03090000.000000,-0.006417
03100000.000000,-0.006417
03110000.000000,-0.006417
03120000.000000,-0.006417
03130000.000000,-0.006417
03140000.000000,-0.006417
03150000.000000,-0.006417
03160000.000000,-0.006417
03170000.000000,-0.006417
03180000.000000,-0.006417
03190000.000000,-0.006417
03200000.000000,-0.006417
03210000.000000,-0.006417
03220000.000000,-0.006417
03230000.000000,-0.006417
03240000.000000,-0.006417
03250000.000000,-0.006417
03260000.000000,-0.006417
03270000.000000,-0.006417
03280000.000000,-0.006417
03290000.000000,-0.006417
03300000.000000,-0.006417
03310000.000000,-0.006417
03320000.000000,-0.006417
03330000.000000,-0.006417
03340000.000000,-0.006417
03350000.000000,-0.006417
03360000.000000,-0.006417
03370000.000000,-0.006417
03380000.000000,-0.006417
03390000.000000,-0.006417
03400000.000000,-0.006417
03410000.000000,-0.006417
03420000.000000,-0.006417
03430000.000000,-0.006417
03440000.000000,-0.006417
03450000.000000,-0.006417
03460000.000000,-0.006417
03470000.000000,-0.006417
03480000.000000,-0.006417
03490000.000000,-0.006417
03500000.000000,-0.006417
03510000.000000,-0.006417
03520000.000000,-0.006417
03530000.000000,-0.006417
03540000.000000,-0.006417
03550000.000000,-0.006417
03560000.000000,-0.006417
03570000.000000,-0.006417
03580000.000000,-0.006417
03590000.000000,-0.006417
03600000.000000,-0.006417
03610000.000000,-0.006417
03620000.000000,-0.006417
03630000.000000,-0.006417
03640000.000000,-0.006417
03650000.000000,-0.006417
03660000.000000,-0.006417
03670000.000000,-0.006417
03680000.000000,-0.006417
03690000.000000,-0.006417
03700000.000000,-0.006417
03710000.000000,-0.006417
03720000.000000,-0.006417
03730000.000000,-0.006417
03740000.000000,-0.006417
03750000.000000,-0.006417
03760000.000000,-0.006417
03770000.000000,-0.006417
03780000.000000,-0.006417
03790000.000000,-0.006417
03800000.000000,-0.006417
03810000.000000,-0.006417
03820000.000000,-0.006417
03830000.000000,-0.006417
03840000.000000,-0.006417
03850000.000000,-0.006417
03860000.000000,-0.006417
03870000.000000,-0.006417
03880000.000000,-0.006417
03890000.000000,-0.006417
03900000.000000,0.004417
03910000.000000,-0.006417
03920000.000000,-0.006417
03930000.000000,-0.006417
03940000.000000,-0.006417
03950000.000000,-0.006417
03960000.000000,-0.006417
03970000.000000,-0.006417
03980000.000000,-0.006417
03990000.000000,-0.006417
04000000.000000,-0.006417
04010000.000000,-0.006417
04020000.000000,-0.006417
04030000.000000,-0.006417
04040000.000000,-0.006417
04050000.000000,-0.006417
04060000.000000,-0.006417
04070000.000000,-0.006417
04080000.000000,-0.006417
04090000.000000,-0.006417
04100000.000000,-0.006417
04110000.000000,0.004417
04120000.000000,-0.006417
04130000.000000,-0.006417
04140000.000000,-0.006417
04150000.000000,-0.006417
04160000.000000,-0.006417
04170000.000000,-0.006417
04180000.000000,-0.006417
04190000.000000,0.004417
04200000.000000,-0.006417
04210000.000000,-0.006417
04220000.000000,-0.006417
04230000.000000,-0.006417
04240000.000000,-0.006417
04250000.000000,-0.006417
04260000.000000,-0.006417
04270000.000000,-0.006417
04280000.000000,-0.006417
04290000.000000,-0.006417
04300000.000000,-0.006417
04310000.000000,-0.006417
04320000.000000,-0.006417
04330000.000000,-0.006417
04340000.000000,-0.006417
04350000.000000,-0.006417
04360000.000000,-0.006417
04370000.000000,-0.006417
04380000.000000,-0.006417
04390000.000000,-0.006417
04400000.000000,-0.006417
04410000.000000,-0.006417
04420000.000000,-0.006417
04430000.000000,-0.006417
04440000.000000,-0.006417
04450000.000000,-0.006417
04460000.000000,-0.006417
04470000.000000,-0.006417
04480000.000000,-0.006417
04490000.000000,-0.006417
04500000.000000,-0.006417
04510000.000000,-0.006417
04520000.000000,-0.006417
04530000.000000,-0.006417
04540000.000000,-0.006417
04550000.000000,-0.006417
04560000.000000,-0.006417
04570000.000000,-0.006417
04580000.000000,-0.006417
04590000.000000,-0.006417
04600000.000000,-0.006417
04610000.000000,0.004417
04620000.000000,-0.006417
04630000.000000,-0.006417
04640000.000000,-0.006417
04650000.000000,-0.006417
04660000.000000,-0.006417
04670000.000000,-0.006417
04680000.000000,-0.006417
04690000.000000,-0.006417
04700000.000000,-0.006417
04710000.000000,-0.006417
04720000.000000,-0.006417
04730000.000000,-0.006417
04740000.000000,-0.006417
04750000.000000,-0.006417
04760000.000000,-0.006417
04770000.000000,-0.006417
04780000.000000,-0.006417
04790000.000000,-0.006417
04800000.000000,-0.006417
04810000.000000,-0.006417
04820000.000000,-0.006417
04830000.000000,-0.006417
04840000.000000,-0.006417
04850000.000000,-0.006417
04860000.000000,0.004417
04870000.000000,-0.006417
04880000.000000,-0.006417
04890000.000000,-0.006417
04900000.000000,-0.006417
04910000.000000,-0.006417
04920000.000000,-0.006417
04930000.000000,0.004417
04940000.000000,-0.006417
04950000.000000,-0.006417
04960000.000000,-0.006417
04970000.000000,-0.006417
04980000.000000,-0.006417
04990000.000000,-0.006417
05000000.000000,-0.006417
05010000.000000,-0.006417
05020000.000000,-0.006417
05030000.000000,-0.006417
05040000.000000,-0.006417
05050000.000000,-0.006417
05060000.000000,-0.006417
05070000.000000,-0.006417
05080000.000000,-0.006417
05090000.000000,-0.006417
05100000.000000,-0.006417
05110000.000000,-0.006417
05120000.000000,-0.006417
05130000.000000,-0.006417
05140000.000000,-0.006417
05150000.000000,-0.006417
05160000.000000,0.004417
05170000.000000,-0.006417
05180000.000000,-0.006417
05190000.000000,-0.006417
05200000.000000,0.004417
05210000.000000,-0.006417
05220000.000000,-0.006417
05230000.000000,-0.006417
05240000.000000,-0.006417
05250000.000000,-0.006417
05260000.000000,-0.006417
05270000.000000,-0.006417
05280000.000000,-0.006417
05290000.000000,-0.006417
05300000.000000,-0.006417
05310000.000000,-0.006417
05320000.000000,-0.006417
05330000.000000,-0.006417
05340000.000000,-0.006417
05350000.000000,-0.006417
05360000.000000,-0.006417
05370000.000000,-0.006417
05380000.000000,-0.006417
05390000.000000,-0.006417
05400000.000000,-0.006417
05410000.000000,-0.006417
05420000.000000,-0.006417
05430000.000000,-0.006417
05440000.000000,0.004417
05450000.000000,-0.006417
05460000.000000,-0.006417
05470000.000000,-0.006417
05480000.000000,-0.006417
05490000.000000,-0.006417
05500000.000000,-0.006417
05510000.000000,-0.006417
05520000.000000,-0.006417
05530000.000000,-0.006417
05540000.000000,-0.006417
05550000.000000,-0.006417
05560000.000000,-0.006417
05570000.000000,-0.006417
05580000.000000,-0.006417
05590000.000000,-0.006417
05600000.000000,-0.006417
05610000.000000,-0.006417
05620000.000000,-0.006417
05630000.000000,-0.006417
05640000.000000,-0.006417
05650000.000000,0.004417
05660000.000000,-0.006417
05670000.000000,-0.006417
05680000.000000,-0.006417
05690000.000000,-0.006417
05700000.000000,-0.006417
05710000.000000,-0.006417
05720000.000000,-0.006417
05730000.000000,-0.006417
05740000.000000,-0.006417
05750000.000000,-0.006417
05760000.000000,-0.006417
05770000.000000,-0.006417
05780000.000000,-0.006417
05790000.000000,-0.006417
05800000.000000,-0.006417
05810000.000000,-0.006417
05820000.000000,-0.006417
05830000.000000,-0.006417
05840000.000000,-0.006417
05850000.000000,-0.006417
05860000.000000,-0.006417
05870000.000000,-0.006417
05880000.000000,-0.006417
05890000.000000,-0.006417
05900000.000000,-0.006417
05910000.000000,-0.006417
05920000.000000,-0.006417
05930000.000000,-0.006417
05940000.000000,-0.006417
05950000.000000,-0.006417
05960000.000000,-0.006417
05970000.000000,-0.006417
05980000.000000,-0.006417
05990000.000000,-0.006417
06000000.000000,-0.006417
06010000.000000,-0.006417
06020000.000000,-0.006417
06030000.000000,-0.006417
06040000.000000,-0.006417
06050000.000000,-0.006417
06060000.000000,-0.006417
06070000.000000,-0.006417
06080000.000000,-0.006417
06090000.000000,-0.006417
06100000.000000,-0.006417
06110000.000000,-0.006417
06120000.000000,-0.006417
06130000.000000,-0.006417
06140000.000000,-0.006417
06150000.000000,-0.006417
06160000.000000,-0.006417
06170000.000000,-0.006417
06180000.000000,-0.006417
06190000.000000,-0.006417
06200000.000000,-0.006417
06210000.000000,-0.006417
06220000.000000,-0.006417
06230000.000000,-0.006417
06240000.000000,-0.006417
06250000.000000,-0.006417
06260000.000000,-0.006417
06270000.000000,-0.006417
06280000.000000,-0.006417
06290000.000000,-0.006417
06300000.000000,-0.006417
06310000.000000,-0.006417
06320000.000000,-0.006417
06330000.000000,-0.006417
06340000.000000,-0.006417
06350000.000000,-0.006417
06360000.000000,-0.006417
06370000.000000,-0.006417
06380000.000000,-0.006417
06390000.000000,-0.006417
06400000.000000,-0.006417
06410000.000000,-0.006417
06420000.000000,-0.006417
06430000.000000,-0.006417
06440000.000000,-0.006417
06450000.000000,-0.006417
06460000.000000,-0.006417
06470000.000000,-0.006417
06480000.000000,-0.006417
06490000.000000,-0.006417
06500000.000000,-0.006417
06510000.000000,-0.006417
06520000.000000,-0.006417
06530000.000000,-0.006417
06540000.000000,-0.006417
06550000.000000,-0.006417
06560000.000000,-0.006417
06570000.000000,-0.006417
06580000.000000,-0.006417
06590000.000000,-0.006417
06600000.000000,-0.006417
06610000.000000,-0.006417
06620000.000000,-0.006417
06630000.000000,-0.006417
06640000.000000,-0.006417
06650000.000000,-0.006417
06660000.000000,-0.006417
06670000.000000,-0.006417
06680000.000000,-0.006417
06690000.000000,-0.006417
06700000.000000,-0.006417
06710000.000000,-0.006417
06720000.000000,-0.006417
06730000.000000,-0.006417
06740000.000000,-0.006417
06750000.000000,-0.006417
06760000.000000,-0.006417
06770000.000000,-0.006417
06780000.000000,-0.006417
06790000.000000,-0.006417
06800000.000000,-0.006417
06810000.000000,-0.006417
06820000.000000,-0.006417
06830000.000000,-0.006417
06840000.000000,-0.006417
06850000.000000,-0.006417
06860000.000000,-0.006417
06870000.000000,-0.006417
06880000.000000,-0.006417
06890000.000000,-0.006417
06900000.000000,-0.006417
06910000.000000,-0.006417
06920000.000000,-0.006417
06930000.000000,-0.006417
06940000.000000,-0.006417
06950000.000000,-0.006417
06960000.000000,-0.006417
06970000.000000,-0.006417
06980000.000000,-0.006417
06990000.000000,-0.006417
07000000.000000,-0.006417
07010000.000000,-0.006417
07020000.000000,-0.006417
07030000.000000,-0.006417
07040000.000000,-0.006417
07050000.000000,-0.006417
07060000.000000,-0.006417
07070000.000000,-0.006417
07080000.000000,-0.006417
07090000.000000,-0.006417
07100000.000000,-0.006417
07110000.000000,-0.006417
07120000.000000,-0.006417
07130000.000000,-0.006417
07140000.000000,-0.006417
07150000.000000,-0.006417
07160000.000000,-0.006417
07170000.000000,-0.006417
07180000.000000,-0.006417
07190000.000000,-0.006417
07200000.000000,-0.006417
07210000.000000,-0.006417
07220000.000000,-0.006417
07230000.000000,-0.006417
07240000.000000,-0.006417
07250000.000000,-0.006417
07260000.000000,-0.006417
07270000.000000,-0.006417
07280000.000000,-0.006417
07290000.000000,-0.006417
07300000.000000,-0.006417
07310000.000000,-0.006417
07320000.000000,-0.006417
07330000.000000,-0.006417
07340000.000000,-0.006417
07350000.000000,-0.006417
07360000.000000,-0.006417
07370000.000000,-0.006417
07380000.000000,-0.006417
07390000.000000,-0.006417
07400000.000000,-0.006417
07410000.000000,-0.006417
07420000.000000,-0.006417
07430000.000000,-0.006417
07440000.000000,-0.006417
07450000.000000,-0.006417
07460000.000000,-0.006417
07470000.000000,-0.006417
07480000.000000,-0.006417
07490000.000000,-0.006417
07500000.000000,-0.006417
07510000.000000,-0.006417
07520000.000000,-0.006417
07530000.000000,-0.006417
07540000.000000,-0.006417
07550000.000000,-0.006417
07560000.000000,-0.006417
07570000.000000,-0.006417
07580000.000000,-0.006417
07590000.000000,-0.006417
07600000.000000,0.556917
07610000.000000,0.589417
07620000.000000,0.589417
07630000.000000,0.589417
07640000.000000,0.589417
07650000.000000,0.589417
07660000.000000,0.589417
07670000.000000,0.589417
07680000.000000,0.589417
07690000.000000,0.578583
07700000.000000,0.589417
07710000.000000,0.589417
07720000.000000,0.589417
07730000.000000,0.578583
07740000.000000,0.589417
07750000.000000,0.578583
07760000.000000,0.589417
07770000.000000,0.589417
07780000.000000,0.589417
07790000.000000,0.589417
07800000.000000,0.589417
07810000.000000,0.589417
07820000.000000,0.578583
07830000.000000,0.589417
07840000.000000,0.589417
07850000.000000,0.589417
07860000.000000,0.589417
07870000.000000,0.589417
07880000.000000,0.589417
07890000.000000,0.589417
07900000.000000,0.589417
07910000.000000,0.589417
07920000.000000,0.589417
07930000.000000,0.600250
07940000.000000,0.589417
07950000.000000,0.589417
07960000.000000,0.589417
07970000.000000,0.589417
07980000.000000,0.589417
07990000.000000,0.589417
08000000.000000,0.600250
08010000.000000,0.589417
08020000.000000,0.589417
08030000.000000,0.589417
08040000.000000,0.589417
08050000.000000,0.600250
08060000.000000,0.600250
08070000.000000,0.589417
08080000.000000,0.600250
08090000.000000,0.589417
08100000.000000,0.600250
08110000.000000,0.589417
08120000.000000,0.589417
08130000.000000,0.589417
08140000.000000,0.589417
08150000.000000,0.589417
08160000.000000,0.589417
08170000.000000,0.600250
08180000.000000,0.589417
08190000.000000,0.589417
08200000.000000,0.589417
08210000.000000,0.589417
08220000.000000,0.589417
08230000.000000,0.600250
08240000.000000,0.589417
08250000.000000,0.589417
08260000.000000,0.589417
08270000.000000,0.589417
08280000.000000,0.589417
08290000.000000,0.589417
08300000.000000,0.589417
08310000.000000,0.600250
08320000.000000,0.589417
08330000.000000,0.589417
08340000.000000,0.589417
08350000.000000,0.600250
08360000.000000,0.600250
08370000.000000,0.589417
08380000.000000,0.589417
08390000.000000,0.589417
08400000.000000,0.589417
08410000.000000,0.589417
08420000.000000,0.589417
08430000.000000,0.589417
08440000.000000,0.589417
08450000.000000,0.589417
08460000.000000,0.589417
08470000.000000,0.589417
08480000.000000,0.589417
08490000.000000,0.600250
08500000.000000,0.589417
08510000.000000,0.600250
08520000.000000,0.600250
08530000.000000,0.589417
08540000.000000,0.600250
08550000.000000,0.589417
08560000.000000,0.589417
08570000.000000,0.589417
08580000.000000,0.589417
08590000.000000,0.589417
08600000.000000,0.589417
08610000.000000,0.026083
08620000.000000,-0.006417
08630000.000000,-0.006417
08640000.000000,0.004417
08650000.000000,0.004417
08660000.000000,0.004417
08670000.000000,0.004417
08680000.000000,0.004417
08690000.000000,0.004417
08700000.000000,0.004417
08710000.000000,-0.006417
08720000.000000,-0.006417
08730000.000000,0.004417
08740000.000000,-0.006417
08750000.000000,0.004417
08760000.000000,-0.006417
08770000.000000,0.004417
08780000.000000,-0.006417
08790000.000000,-0.006417
08800000.000000,-0.006417
08810000.000000,-0.006417
08820000.000000,-0.006417
08830000.000000,0.004417
08840000.000000,-0.006417
08850000.000000,0.004417
08860000.000000,-0.006417
08870000.000000,-0.006417
08880000.000000,-0.006417
08890000.000000,-0.006417
08900000.000000,-0.006417
08910000.000000,-0.006417
08920000.000000,0.004417
08930000.000000,-0.006417
08940000.000000,-0.006417
08950000.000000,-0.006417
08960000.000000,-0.006417
08970000.000000,-0.006417
08980000.000000,-0.006417
08990000.000000,0.004417
09000000.000000,-0.006417
09010000.000000,-0.006417
09020000.000000,-0.006417
09030000.000000,-0.006417
09040000.000000,-0.006417
09050000.000000,0.004417
09060000.000000,-0.006417
09070000.000000,-0.006417
09080000.000000,-0.006417
09090000.000000,-0.006417
09100000.000000,-0.006417
09110000.000000,-0.006417
09120000.000000,-0.006417
09130000.000000,0.004417
09140000.000000,-0.006417
09150000.000000,-0.006417
09160000.000000,-0.006417
09170000.000000,-0.006417
09180000.000000,-0.006417
09190000.000000,-0.006417
09200000.000000,-0.006417
09210000.000000,-0.006417
09220000.000000,-0.006417
09230000.000000,-0.006417
09240000.000000,-0.006417
09250000.000000,-0.006417
09260000.000000,-0.006417
09270000.000000,-0.006417
09280000.000000,-0.006417
09290000.000000,-0.006417
09300000.000000,-0.006417
09310000.000000,-0.006417
09320000.000000,-0.006417
09330000.000000,-0.006417
09340000.000000,-0.006417
09350000.000000,-0.006417
09360000.000000,-0.006417
09370000.000000,-0.006417
09380000.000000,-0.006417
09390000.000000,-0.006417
09400000.000000,-0.006417
09410000.000000,-0.006417
09420000.000000,-0.006417
09430000.000000,-0.006417
09440000.000000,-0.006417
09450000.000000,-0.006417
09460000.000000,-0.006417
09470000.000000,-0.006417
09480000.000000,-0.006417
09490000.000000,-0.006417
09500000.000000,-0.006417
09510000.000000,-0.006417
09520000.000000,-0.006417
09530000.000000,-0.006417
09540000.000000,-0.006417
09550000.000000,-0.006417
09560000.000000,-0.006417
09570000.000000,-0.006417
09580000.000000,-0.006417
09590000.000000,-0.006417
09600000.000000,-0.006417
09610000.000000,-0.006417
09620000.000000,0.004417
09630000.000000,-0.006417
09640000.000000,-0.006417
09650000.000000,-0.006417
09660000.000000,-0.006417
09670000.000000,-0.006417
09680000.000000,-0.006417
09690000.000000,-0.006417
09700000.000000,-0.006417
09710000.000000,-0.006417
09720000.000000,-0.006417
09730000.000000,-0.006417
09740000.000000,-0.006417
09750000.000000,-0.006417
09760000.000000,-0.006417
09770000.000000,-0.006417
09780000.000000,-0.006417
09790000.000000,-0.006417
09800000.000000,-0.006417
09810000.000000,-0.006417
09820000.000000,-0.006417
09830000.000000,-0.006417
09840000.000000,-0.006417
09850000.000000,-0.006417
09860000.000000,-0.006417
09870000.000000,-0.006417
09880000.000000,-0.006417
09890000.000000,-0.006417
09900000.000000,-0.006417
09910000.000000,-0.006417
09920000.000000,-0.006417
09930000.000000,-0.006417
09940000.000000,-0.006417
09950000.000000,-0.006417
09960000.000000,-0.006417
09970000.000000,-0.006417
09980000.000000,-0.006417
09990000.000000,-0.006417
10000000.000000,-0.006417
10010000.000000,-0.006417
10020000.000000,-0.006417
10030000.000000,-0.006417
10040000.000000,-0.006417
10050000.000000,-0.006417
10060000.000000,-0.006417
10070000.000000,-0.006417
10080000.000000,-0.006417
10090000.000000,-0.006417
10100000.000000,-0.006417
10110000.000000,-0.006417
10120000.000000,-0.006417
10130000.000000,-0.006417
10140000.000000,-0.006417
10150000.000000,-0.006417
10160000.000000,-0.006417
10170000.000000,-0.006417
10180000.000000,-0.006417
10190000.000000,-0.006417
10200000.000000,-0.006417
10210000.000000,-0.006417
10220000.000000,-0.006417
10230000.000000,-0.006417
10240000.000000,-0.006417
10250000.000000,-0.006417
10260000.000000,-0.006417
10270000.000000,-0.006417
10280000.000000,-0.006417
10290000.000000,-0.006417
10300000.000000,-0.006417
10310000.000000,-0.006417
10320000.000000,0.004417
10330000.000000,-0.006417
10340000.000000,-0.006417
10350000.000000,-0.006417
10360000.000000,-0.006417
10370000.000000,-0.006417
10380000.000000,-0.006417
10390000.000000,-0.006417
10400000.000000,-0.006417
10410000.000000,-0.006417
10420000.000000,-0.006417
10430000.000000,-0.006417
10440000.000000,-0.006417
10450000.000000,-0.006417
10460000.000000,-0.006417
10470000.000000,-0.006417
10480000.000000,-0.006417
10490000.000000,-0.006417
10500000.000000,-0.006417
10510000.000000,-0.006417
10520000.000000,-0.006417
10530000.000000,-0.006417
10540000.000000,-0.006417
10550000.000000,-0.006417
10560000.000000,-0.006417
10570000.000000,-0.006417
10580000.000000,-0.006417
10590000.000000,-0.006417
10600000.000000,-0.006417
10610000.000000,-0.006417
10620000.000000,-0.006417
10630000.000000,-0.006417
10640000.000000,-0.006417
10650000.000000,-0.006417
10660000.000000,-0.006417
10670000.000000,-0.006417
10680000.000000,-0.006417
10690000.000000,-0.006417
10700000.000000,-0.006417
10710000.000000,0.004417
10720000.000000,-0.006417
10730000.000000,-0.006417
10740000.000000,-0.006417
10750000.000000,-0.006417
10760000.000000,-0.006417
10770000.000000,0.004417
10780000.000000,-0.006417
10790000.000000,-0.006417
10800000.000000,-0.006417
10810000.000000,-0.006417
10820000.000000,-0.006417
